"Redis-1","MMS-1","Checksum","YCSB-A","YCSB-B","Scene-Detect","ISR"
1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.7793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.7250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8828,1.2474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.7500,1.2027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6406,1.1283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,1.0507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.3750,0.9808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.3125,0.9496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.2969,0.9062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8594,0.0000,0.8054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6797,0.0000,0.7730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5312,0.0000,0.7405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.3828,0.0000,0.6959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.2656,0.0000,0.6508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.2031,0.0000,0.6234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1484,0.0000,0.5707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9688,0.0000,0.0000,0.8509,0.0000,0.0000,0.0000,0.0000,0.0000
0.8828,0.0000,0.0000,0.7780,0.0000,0.0000,0.0000,0.0000,0.0000
