"Redis-Alone","Redis-1","MMS-1","SYS-CPU","SYS-MEM","SYS-FILEIO","Network","Stream-Spark","Stream-Storm"
0.0000,0.0000,1.2486,0.0000,0.0000,0.2600,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.0600,0.0000,1.2600,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.0650,0.0000,0.2000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.1133,0.0000,1.3200,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.0475,0.0000,1.3200,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,1.8640,0.0000,1.2700,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,1.7550,0.0000,0.1600,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,1.6343,0.0000,1.2500,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0700,1.3900,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0950,1.3800,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1067,1.4800,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0950,1.2400,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.9660,1.5200,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.9100,0.3000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8700,1.5200,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3300,2.0800,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.2300,1.6400,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3800,1.1067,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,0.9500,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.2200,0.7800,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.4700,0.6533,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.2700,0.2000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3800,0.0000,9.5830,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.1300,0.0000,9.5810,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.4000,0.0000,9.7040,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,9.6562,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.4400,0.0000,9.4800,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3900,0.0000,9.4487,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.1900,0.0000,9.5279,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.1900,0.0000,0.0000,5.4290
0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,5.5230
0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,6.4097
0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,6.2175
0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,5.3582
0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,5.5963
0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,5.7119
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9100,0.0000,0.0000
1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,2.0600,0.0000,0.0000
1.0250,0.0000,0.0000,0.0000,0.0000,0.0000,2.0100,0.0000,0.0000
1.0067,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,0.0000,0.0000
0.9750,0.0000,0.0000,0.0000,0.0000,0.0000,1.4200,0.0000,0.0000
0.9500,0.0000,0.0000,0.0000,0.0000,0.0000,1.7300,0.0000,0.0000
0.8717,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,0.0000,0.0000
0.8129,0.0000,0.0000,0.0000,0.0000,0.0000,0.4600,0.0000,0.0000
0.0000,1.2100,0.0000,0.0000,0.0000,0.0000,2.1000,0.0000,0.0000
0.0000,1.0500,0.0000,0.0000,0.0000,0.0000,2.0700,0.0000,0.0000
0.0000,0.9967,0.0000,0.0000,0.0000,0.0000,2.1000,0.0000,0.0000
0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.6800,0.0000,0.0000
0.0000,0.9100,0.0000,0.0000,0.0000,0.0000,1.7000,0.0000,0.0000
0.0000,0.8867,0.0000,0.0000,0.0000,0.0000,1.7600,0.0000,0.0000
0.0000,0.9014,0.0000,0.0000,0.0000,0.0000,0.2900,0.0000,0.0000
0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,2.0300,0.0000,0.0000
0.0000,0.0000,1.2700,0.0000,0.0000,0.0000,2.0300,0.0000,0.0000
0.0000,0.0000,1.2667,0.0000,0.0000,0.0000,1.8900,0.0000,0.0000
0.0000,0.0000,1.2050,0.0000,0.0000,0.0000,1.8700,0.0000,0.0000
0.0000,0.0000,1.2080,0.0000,0.0000,0.0000,1.9100,0.0000,0.0000
0.0000,0.0000,1.2033,0.0000,0.0000,0.0000,1.8000,0.0000,0.0000
0.0000,0.0000,1.2243,0.0000,0.0000,0.0000,0.7700,0.0000,0.0000
0.0000,0.0000,0.0000,2.1000,0.0000,0.0000,1.9900,0.0000,0.0000
0.0000,0.0000,0.0000,1.9500,0.0000,0.0000,1.9100,0.0000,0.0000
0.0000,0.0000,0.0000,1.9533,0.0000,0.0000,2.0700,0.0000,0.0000
0.0000,0.0000,0.0000,1.8800,0.0000,0.0000,1.9000,0.0000,0.0000
0.0000,0.0000,0.0000,1.7240,0.0000,0.0000,1.8900,0.0000,0.0000
0.0000,0.0000,0.0000,1.6167,0.0000,0.0000,1.7800,0.0000,0.0000
0.0000,0.0000,0.0000,1.5786,0.0000,0.0000,1.8600,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1200,0.0000,2.0700,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0450,0.0000,2.0300,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0333,0.0000,1.9600,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.9925,0.0000,1.9100,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8900,0.0000,1.8800,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8300,0.0000,1.8200,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8400,0.0000,0.2400,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3300,2.0800,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,2.0700,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.6267,1.9700,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.4925,2.0600,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.3212,2.0100,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1.9400,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.2186,1.2900,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7700,9.5710,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8800,9.8690,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,9.5723,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6900,9.8155,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,9.6024,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8800,9.6077,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,9.5417,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,0.0000,6.1880
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,0.0000,5.6165
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,0.0000,5.8683
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9100,0.0000,5.8812
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,0.0000,5.5718
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5200,0.0000,5.6792
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,0.0000,5.8266
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0580,0.0000
1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6880,0.0000
1.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6000,0.0000
1.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5670,0.0000
1.0725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5330,0.0000
1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5670,0.0000
0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5620,0.0000
0.9529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5710,0.0000
0.0000,1.1400,0.0000,0.0000,0.0000,0.0000,0.0000,9.6290,0.0000
0.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9790,0.0000
0.0000,1.2133,0.0000,0.0000,0.0000,0.0000,0.0000,9.8630,0.0000
0.0000,1.1400,0.0000,0.0000,0.0000,0.0000,0.0000,9.5000,0.0000
0.0000,1.0260,0.0000,0.0000,0.0000,0.0000,0.0000,9.7290,0.0000
0.0000,0.9817,0.0000,0.0000,0.0000,0.0000,0.0000,9.5370,0.0000
0.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,9.5750,0.0000
0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,9.9670,0.0000
0.0000,0.0000,1.2850,0.0000,0.0000,0.0000,0.0000,9.9670,0.0000
0.0000,0.0000,1.2933,0.0000,0.0000,0.0000,0.0000,9.9420,0.0000
0.0000,0.0000,1.2825,0.0000,0.0000,0.0000,0.0000,9.7580,0.0000
0.0000,0.0000,1.3260,0.0000,0.0000,0.0000,0.0000,9.9880,0.0000
0.0000,0.0000,1.2350,0.0000,0.0000,0.0000,0.0000,9.5710,0.0000
0.0000,0.0000,1.3457,0.0000,0.0000,0.0000,0.0000,9.6620,0.0000
0.0000,0.0000,0.0000,2.0500,0.0000,0.0000,0.0000,9.6540,0.0000
0.0000,0.0000,0.0000,2.1150,0.0000,0.0000,0.0000,9.9880,0.0000
0.0000,0.0000,0.0000,2.0633,0.0000,0.0000,0.0000,9.5670,0.0000
0.0000,0.0000,0.0000,2.0300,0.0000,0.0000,0.0000,9.5790,0.0000
0.0000,0.0000,0.0000,1.8420,0.0000,0.0000,0.0000,9.7420,0.0000
0.0000,0.0000,0.0000,1.7533,0.0000,0.0000,0.0000,9.5670,0.0000
0.0000,0.0000,0.0000,1.6600,0.0000,0.0000,0.0000,9.7130,0.0000
0.0000,0.0000,0.0000,0.0000,1.1100,0.0000,0.0000,9.9290,0.0000
0.0000,0.0000,0.0000,0.0000,1.1050,0.0000,0.0000,9.5750,0.0000
0.0000,0.0000,0.0000,0.0000,1.1100,0.0000,0.0000,9.5710,0.0000
0.0000,0.0000,0.0000,0.0000,1.0850,0.0000,0.0000,9.5710,0.0000
0.0000,0.0000,0.0000,0.0000,0.9760,0.0000,0.0000,9.5750,0.0000
0.0000,0.0000,0.0000,0.0000,0.9033,0.0000,0.0000,9.8830,0.0000
0.0000,0.0000,0.0000,0.0000,0.8443,0.0000,0.0000,9.5670,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3800,0.0000,9.5830,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.9450,0.0000,9.7500,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.3967,0.0000,9.6670,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,9.5460,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.3880,0.0000,9.8290,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.3167,0.0000,9.9830,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.2729,0.0000,9.5620,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7700,9.5710,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5500,9.9710,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1867,9.5750,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9500,9.3420,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7820,9.4580,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6517,9.1880,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1686,9.7380,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8790,5.5420
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5710,5.4645
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5620,5.9403
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4790,5.9980
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5670,5.6732
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5790,5.8478
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5710,5.5496
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6880
1.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7250
1.2250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1000
1.1867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1960
1.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4000
1.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5420
0.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4250
0.9143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5500
0.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1920
0.0000,1.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6000
0.0000,1.1433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5130
0.0000,1.0875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7870
0.0000,1.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9080
0.0000,0.9433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3170
0.0000,0.8814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5330
0.0000,0.0000,1.3600,0.0000,0.0000,0.0000,0.0000,0.0000,5.1210
0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1670
0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,6.5790
0.0000,0.0000,1.2575,0.0000,0.0000,0.0000,0.0000,0.0000,6.7630
0.0000,0.0000,1.2620,0.0000,0.0000,0.0000,0.0000,0.0000,4.9080
0.0000,0.0000,1.3067,0.0000,0.0000,0.0000,0.0000,0.0000,6.8420
0.0000,0.0000,1.2400,0.0000,0.0000,0.0000,0.0000,0.0000,5.2460
0.0000,0.0000,0.0000,2.0500,0.0000,0.0000,0.0000,0.0000,5.2750
0.0000,0.0000,0.0000,2.0800,0.0000,0.0000,0.0000,0.0000,5.6380
0.0000,0.0000,0.0000,2.0600,0.0000,0.0000,0.0000,0.0000,5.4500
0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,5.7920
0.0000,0.0000,0.0000,1.8360,0.0000,0.0000,0.0000,0.0000,6.5330
0.0000,0.0000,0.0000,1.7100,0.0000,0.0000,0.0000,0.0000,5.1250
0.0000,0.0000,0.0000,1.6500,0.0000,0.0000,0.0000,0.0000,6.5960
0.0000,0.0000,0.0000,0.0000,1.1300,0.0000,0.0000,0.0000,6.1460
0.0000,0.0000,0.0000,0.0000,1.1050,0.0000,0.0000,0.0000,6.6000
0.0000,0.0000,0.0000,0.0000,1.1333,0.0000,0.0000,0.0000,6.4920
0.0000,0.0000,0.0000,0.0000,1.0700,0.0000,0.0000,0.0000,5.1500
0.0000,0.0000,0.0000,0.0000,0.9760,0.0000,0.0000,0.0000,6.3750
0.0000,0.0000,0.0000,0.0000,0.8900,0.0000,0.0000,0.0000,6.3880
0.0000,0.0000,0.0000,0.0000,0.8629,0.0000,0.0000,0.0000,5.7580
0.0000,0.0000,0.0000,0.0000,0.0000,1.1900,0.0000,0.0000,5.4290
0.0000,0.0000,0.0000,0.0000,0.0000,0.3750,0.0000,0.0000,5.4290
0.0000,0.0000,0.0000,0.0000,0.0000,0.6367,0.0000,0.0000,4.9960
0.0000,0.0000,0.0000,0.0000,0.0000,0.2925,0.0000,0.0000,6.1460
0.0000,0.0000,0.0000,0.0000,0.0000,0.3780,0.0000,0.0000,4.9710
0.0000,0.0000,0.0000,0.0000,0.0000,0.2577,0.0000,0.0000,6.2170
0.0000,0.0000,0.0000,0.0000,0.0000,0.2714,0.0000,0.0000,5.1960
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,0.0000,6.1880
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3950,0.0000,5.8250
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1933,0.0000,5.7370
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9500,0.0000,6.0170
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7780,0.0000,5.7420
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6517,0.0000,5.8960
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2414,0.0000,6.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8790,5.5420
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9415,5.8620
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9430,5.5420
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5800,5.8960
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6424,5.5080
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5847,5.9210
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5746,6.5040
