"Redis-1","MMS-1","Checksum","YCSB-A","YCSB-B","Scene-Detect","ISR","Total-Throughput"
3,1,0,0,0,0,0,0,0,3.3753
4,1,0,0,0,0,0,0,0,3.8613
5,1,0,0,0,0,0,0,0,4.3344
6,1,0,0,0,0,0,0,0,4.7897
7,1,0,0,0,0,0,0,0,5.2732
0,1,0,0,0,0,0,0,0,1.0000
0,2,0,0,0,0,0,0,0,1.9759
0,3,0,0,0,0,0,0,0,2.8522
0,4,0,0,0,0,0,0,0,3.8969
0,5,0,0,0,0,0,0,0,5.2405
0,6,0,0,0,0,0,0,0,5.6323
0,7,0,0,0,0,0,0,0,6.7423
0,8,0,0,0,0,0,0,0,7.1409
0,1,1,0,0,0,0,0,0,2.0874
0,1,2,0,0,0,0,0,0,2.9661
0,1,3,0,0,0,0,0,0,3.7838
0,1,4,0,0,0,0,0,0,4.5248
0,1,5,0,0,0,0,0,0,5.2123
0,1,6,0,0,0,0,0,0,6.0148
0,1,7,0,0,0,0,0,0,6.4895
0,1,0,1,0,0,0,0,0,2.0932
0,1,0,2,0,0,0,0,0,2.6334
0,1,0,3,0,0,0,0,0,3.2091
0,1,0,4,0,0,0,0,0,3.6335
0,1,0,5,0,0,0,0,0,4.1495
0,1,0,6,0,0,0,0,0,4.4643
0,1,0,7,0,0,0,0,0,4.6790
0,1,0,0,1,0,0,0,0,2.0205
0,1,0,0,2,0,0,0,0,2.6266
0,1,0,0,3,0,0,0,0,3.1968
0,1,0,0,4,0,0,0,0,3.7060
0,1,0,0,5,0,0,0,0,4.1608
0,1,0,0,6,0,0,0,0,4.4640
0,1,0,0,7,0,0,0,0,4.8054
0,1,0,0,0,1,0,0,0,2.0052
0,1,0,0,0,2,0,0,0,2.7510
0,1,0,0,0,3,0,0,0,3.5450
0,1,0,0,0,4,0,0,0,4.0978
0,1,0,0,0,5,0,0,0,4.6333
0,1,0,0,0,6,0,0,0,5.0685
0,1,0,0,0,7,0,0,0,5.4221
0,1,0,0,0,0,1,0,0,2.1703
0,1,0,0,0,0,2,0,0,2.9313
0,1,0,0,0,0,3,0,0,3.9141
0,1,0,0,0,0,4,0,0,4.7110
0,1,0,0,0,0,5,0,0,5.6189
0,1,0,0,0,0,6,0,0,6.5716
0,1,0,0,0,0,7,0,0,7.4796
1,0,1,0,0,0,0,0,0,1.6648
2,0,1,0,0,0,0,0,0,2.4389
3,0,1,0,0,0,0,0,0,2.9834
4,0,1,0,0,0,0,0,0,3.5134
5,0,1,0,0,0,0,0,0,4.0062
6,0,1,0,0,0,0,0,0,4.4420
7,0,1,0,0,0,0,0,0,4.9738
0,1,1,0,0,0,0,0,0,2.0874
0,2,1,0,0,0,0,0,0,2.9946
0,3,1,0,0,0,0,0,0,3.9081
0,4,1,0,0,0,0,0,0,4.8497
0,5,1,0,0,0,0,0,0,5.7771
0,6,1,0,0,0,0,0,0,6.6470
0,7,1,0,0,0,0,0,0,7.2390
0,0,1,0,0,0,0,0,0,1.0000
0,0,2,0,0,0,0,0,0,1.9838
0,0,3,0,0,0,0,0,0,2.6919
0,0,4,0,0,0,0,0,0,3.5730
0,0,5,0,0,0,0,0,0,4.3946
0,0,6,0,0,0,0,0,0,5.1081
0,0,7,0,0,0,0,0,0,5.9351
0,0,8,0,0,0,0,0,0,6.4000
0,0,1,1,0,0,0,0,0,1.9424
0,0,1,2,0,0,0,0,0,2.6021
0,0,1,3,0,0,0,0,0,3.1884
0,0,1,4,0,0,0,0,0,3.5893
0,0,1,5,0,0,0,0,0,3.7889
0,0,1,6,0,0,0,0,0,4.3926
0,0,1,7,0,0,0,0,0,4.3479
0,0,1,0,1,0,0,0,0,1.9021
0,0,1,0,2,0,0,0,0,2.5679
0,0,1,0,3,0,0,0,0,3.2129
0,0,1,0,4,0,0,0,0,3.6410
0,0,1,0,5,0,0,0,0,3.9150
0,0,1,0,6,0,0,0,0,4.4296
0,0,1,0,7,0,0,0,0,4.4877
0,0,1,0,0,1,0,0,0,1.9000
0,0,1,0,0,2,0,0,0,2.6927
0,0,1,0,0,3,0,0,0,3.4608
0,0,1,0,0,4,0,0,0,4.0237
0,0,1,0,0,5,0,0,0,4.3953
0,0,1,0,0,6,0,0,0,5.0379
0,0,1,0,0,7,0,0,0,5.4642
0,0,1,0,0,0,1,0,0,1.9351
0,0,1,0,0,0,2,0,0,2.8494
0,0,1,0,0,0,3,0,0,3.8595
0,0,1,0,0,0,4,0,0,4.7313
0,0,1,0,0,0,5,0,0,5.5391
0,0,1,0,0,0,6,0,0,6.5392
0,0,1,0,0,0,7,0,0,7.3840
1,0,0,1,0,0,0,0,0,1.8197
2,0,0,1,0,0,0,0,0,2.5364
3,0,0,1,0,0,0,0,0,3.0810
4,0,0,1,0,0,0,0,0,3.5560
5,0,0,1,0,0,0,0,0,4.0906
6,0,0,1,0,0,0,0,0,4.4906
7,0,0,1,0,0,0,0,0,4.7916
0,1,0,1,0,0,0,0,0,2.0932
0,2,0,1,0,0,0,0,0,2.9054
0,3,0,1,0,0,0,0,0,3.7707
0,4,0,1,0,0,0,0,0,4.6897
0,5,0,1,0,0,0,0,0,5.3851
0,6,0,1,0,0,0,0,0,6.4344
0,7,0,1,0,0,0,0,0,6.9330
0,0,1,1,0,0,0,0,0,1.9424
0,0,2,1,0,0,0,0,0,2.7640
0,0,3,1,0,0,0,0,0,3.5138
0,0,4,1,0,0,0,0,0,4.2774
0,0,5,1,0,0,0,0,0,4.9048
0,0,6,1,0,0,0,0,0,5.5912
0,0,7,1,0,0,0,0,0,6.1486
0,0,0,1,0,0,0,0,0,1.0000
0,0,0,2,0,0,0,0,0,1.7758
0,0,0,3,0,0,0,0,0,2.3186
0,0,0,4,0,0,0,0,0,2.9059
0,0,0,5,0,0,0,0,0,3.2865
0,0,0,6,0,0,0,0,0,3.5958
0,0,0,7,0,0,0,0,0,4.2172
0,0,0,8,0,0,0,0,0,4.0337
0,0,0,1,1,0,0,0,0,1.7530
0,0,0,1,2,0,0,0,0,2.4159
0,0,0,1,3,0,0,0,0,2.9681
0,0,0,1,4,0,0,0,0,3.4398
0,0,0,1,5,0,0,0,0,3.7135
0,0,0,1,6,0,0,0,0,4.2544
0,0,0,1,7,0,0,0,0,4.2522
0,0,0,1,0,1,0,0,0,1.8011
0,0,0,1,0,2,0,0,0,2.5345
0,0,0,1,0,3,0,0,0,3.2614
0,0,0,1,0,4,0,0,0,3.7893
0,0,0,1,0,5,0,0,0,4.1598
0,0,0,1,0,6,0,0,0,4.7970
0,0,0,1,0,7,0,0,0,5.1454
0,0,0,1,0,0,1,0,0,1.8750
0,0,0,1,0,0,2,0,0,2.8277
0,0,0,1,0,0,3,0,0,3.8103
0,0,0,1,0,0,4,0,0,4.7708
0,0,0,1,0,0,5,0,0,5.6343
0,0,0,1,0,0,6,0,0,6.6485
0,0,0,1,0,0,7,0,0,7.3157
1,0,0,0,1,0,0,0,0,1.8279
2,0,0,0,1,0,0,0,0,2.5264
3,0,0,0,1,0,0,0,0,3.1182
4,0,0,0,1,0,0,0,0,3.5569
5,0,0,0,1,0,0,0,0,4.1112
6,0,0,0,1,0,0,0,0,4.4858
7,0,0,0,1,0,0,0,0,4.7771
0,1,0,0,1,0,0,0,0,2.0205
0,2,0,0,1,0,0,0,0,2.7812
0,3,0,0,1,0,0,0,0,3.8865
0,4,0,0,1,0,0,0,0,4.4950
0,5,0,0,1,0,0,0,0,5.3707
0,6,0,0,1,0,0,0,0,6.4580
0,7,0,0,1,0,0,0,0,7.2232
0,0,1,0,1,0,0,0,0,1.9021
0,0,2,0,1,0,0,0,0,2.7551
0,0,3,0,1,0,0,0,0,3.5609
0,0,4,0,1,0,0,0,0,4.2541
0,0,5,0,1,0,0,0,0,4.9257
0,0,6,0,1,0,0,0,0,5.6202
0,0,7,0,1,0,0,0,0,6.1524
0,0,0,1,1,0,0,0,0,1.7530
0,0,0,2,1,0,0,0,0,2.3601
0,0,0,3,1,0,0,0,0,2.9552
0,0,0,4,1,0,0,0,0,3.3861
0,0,0,5,1,0,0,0,0,3.6236
0,0,0,6,1,0,0,0,0,4.1987
0,0,0,7,1,0,0,0,0,4.3478
0,0,0,0,1,0,0,0,0,1.0000
0,0,0,0,2,0,0,0,0,1.7050
0,0,0,0,3,0,0,0,0,2.4141
0,0,0,0,4,0,0,0,0,2.9312
0,0,0,0,5,0,0,0,0,3.3682
0,0,0,0,6,0,0,0,0,3.7175
0,0,0,0,7,0,0,0,0,4.1666
0,0,0,0,8,0,0,0,0,4.1956
0,0,0,0,1,1,0,0,0,1.7893
0,0,0,0,1,2,0,0,0,2.5762
0,0,0,0,1,3,0,0,0,3.2618
0,0,0,0,1,4,0,0,0,3.7443
0,0,0,0,1,5,0,0,0,4.2411
0,0,0,0,1,6,0,0,0,4.8226
0,0,0,0,1,7,0,0,0,5.1578
0,0,0,0,1,0,1,0,0,1.8608
0,0,0,0,1,0,2,0,0,2.8298
0,0,0,0,1,0,3,0,0,3.8213
0,0,0,0,1,0,4,0,0,4.7268
0,0,0,0,1,0,5,0,0,5.5593
0,0,0,0,1,0,6,0,0,6.6402
0,0,0,0,1,0,7,0,0,7.2506
1,0,0,0,0,1,0,0,0,1.9009
2,0,0,0,0,1,0,0,0,2.6404
3,0,0,0,0,1,0,0,0,3.3057
4,0,0,0,0,1,0,0,0,3.7932
5,0,0,0,0,1,0,0,0,4.2871
6,0,0,0,0,1,0,0,0,4.8031
7,0,0,0,0,1,0,0,0,5.2973
0,1,0,0,0,1,0,0,0,2.0052
0,2,0,0,0,1,0,0,0,2.8489
0,3,0,0,0,1,0,0,0,3.9253
0,4,0,0,0,1,0,0,0,4.6410
0,5,0,0,0,1,0,0,0,5.5740
0,6,0,0,0,1,0,0,0,6.8644
0,7,0,0,0,1,0,0,0,6.8533
0,0,1,0,0,1,0,0,0,1.9000
0,0,2,0,0,1,0,0,0,2.7976
0,0,3,0,0,1,0,0,0,3.6432
0,0,4,0,0,1,0,0,0,4.3558
0,0,5,0,0,1,0,0,0,5.0370
0,0,6,0,0,1,0,0,0,5.7571
0,0,7,0,0,1,0,0,0,6.2609
0,0,0,1,0,1,0,0,0,1.8011
0,0,0,2,0,1,0,0,0,2.4522
0,0,0,3,0,1,0,0,0,3.0559
0,0,0,4,0,1,0,0,0,3.5000
0,0,0,5,0,1,0,0,0,3.8256
0,0,0,6,0,1,0,0,0,4.3352
0,0,0,7,0,1,0,0,0,4.3505
0,0,0,0,1,1,0,0,0,1.7893
0,0,0,0,2,1,0,0,0,2.4527
0,0,0,0,3,1,0,0,0,3.0729
0,0,0,0,4,1,0,0,0,3.5073
0,0,0,0,5,1,0,0,0,3.8125
0,0,0,0,6,1,0,0,0,4.3862
0,0,0,0,7,1,0,0,0,4.4447
0,0,0,0,0,1,0,0,0,1.0000
0,0,0,0,0,2,0,0,0,1.8283
0,0,0,0,0,3,0,0,0,2.6395
0,0,0,0,0,4,0,0,0,3.3648
0,0,0,0,0,5,0,0,0,3.8455
0,0,0,0,0,6,0,0,0,4.4077
0,0,0,0,0,7,0,0,0,4.9184
0,0,0,0,0,8,0,0,0,5.2918
0,0,0,0,0,1,1,0,0,1.8857
0,0,0,0,0,1,2,0,0,3.0537
0,0,0,0,0,1,3,0,0,3.8584
0,0,0,0,0,1,4,0,0,4.6458
0,0,0,0,0,1,5,0,0,5.5530
0,0,0,0,0,1,6,0,0,6.6625
0,0,0,0,0,1,7,0,0,7.3716
1,0,0,0,0,0,1,0,0,2.3293
2,0,0,0,0,0,1,0,0,3.1944
3,0,0,0,0,0,1,0,0,3.9445
4,0,0,0,0,0,1,0,0,4.5518
5,0,0,0,0,0,1,0,0,5.0440
6,0,0,0,0,0,1,0,0,5.4601
7,0,0,0,0,0,1,0,0,5.8330
0,1,0,0,0,0,1,0,0,2.1703
0,2,0,0,0,0,1,0,0,2.9458
0,3,0,0,0,0,1,0,0,3.9485
0,4,0,0,0,0,1,0,0,4.7523
0,5,0,0,0,0,1,0,0,5.6537
0,6,0,0,0,0,1,0,0,6.7602
0,7,0,0,0,0,1,0,0,7.0145
0,0,1,0,0,0,1,0,0,1.9351
0,0,2,0,0,0,1,0,0,2.8378
0,0,3,0,0,0,1,0,0,3.6378
0,0,4,0,0,0,1,0,0,4.3992
0,0,5,0,0,0,1,0,0,5.1181
0,0,6,0,0,0,1,0,0,5.8370
0,0,7,0,0,0,1,0,0,6.5173
0,0,0,1,0,0,1,0,0,1.8750
0,0,0,2,0,0,1,0,0,2.5768
0,0,0,3,0,0,1,0,0,3.3475
0,0,0,4,0,0,1,0,0,3.7250
0,0,0,5,0,0,1,0,0,4.1114
0,0,0,6,0,0,1,0,0,4.6956
0,0,0,7,0,0,1,0,0,4.9178
0,0,0,0,1,0,1,0,0,1.8608
0,0,0,0,2,0,1,0,0,2.7063
0,0,0,0,3,0,1,0,0,3.3912
0,0,0,0,4,0,1,0,0,3.7904
0,0,0,0,5,0,1,0,0,4.1541
0,0,0,0,6,0,1,0,0,4.8209
0,0,0,0,7,0,1,0,0,4.8717
0,0,0,0,0,1,1,0,0,1.8857
0,0,0,0,0,2,1,0,0,2.7768
0,0,0,0,0,3,1,0,0,3.6465
0,0,0,0,0,4,1,0,0,4.1202
0,0,0,0,0,5,1,0,0,4.6781
0,0,0,0,0,6,1,0,0,5.2489
0,0,0,0,0,7,1,0,0,5.6824
0,0,0,0,0,0,1,0,0,1.0000
0,0,0,0,0,0,2,0,0,2.0000
0,0,0,0,0,0,3,0,0,3.0000
0,0,0,0,0,0,4,0,0,3.9630
0,0,0,0,0,0,5,0,0,4.8889
0,0,0,0,0,0,6,0,0,5.7778
0,0,0,0,0,0,7,0,0,6.7407
0,0,0,0,0,0,8,0,0,7.7037
